,code,stock_at,collect_at,remain_stat
15045,12828688,2020-04-28 08:23:00,2020-04-28 08:30:00,plenty
15046,12828688,2020-04-28 08:23:00,2020-04-28 18:50:00,some
15047,12828688,2020-04-28 08:23:00,2020-04-28 20:00:00,few
15048,12828688,2020-04-29 08:28:00,2020-04-29 08:35:00,plenty
15049,12828688,2020-04-29 08:28:00,2020-04-29 19:15:00,some
15050,12828688,2020-04-30 08:59:00,2020-05-01 00:00:00,few
15051,12828688,2020-05-01 08:37:00,2020-05-01 08:45:00,plenty
15052,12828688,2020-05-04 08:27:00,2020-05-04 19:15:00,some
15053,12828688,2020-05-06 08:26:00,2020-05-06 08:35:00,plenty
15054,12828688,2020-05-06 08:26:00,2020-05-06 18:10:00,some
15055,12828688,2020-05-07 08:29:00,2020-05-07 08:35:00,plenty
15056,12828688,2020-05-07 08:29:00,2020-05-07 17:40:00,some
15057,12828688,2020-05-07 08:29:00,2020-05-07 20:30:00,few
15058,12828688,2020-05-08 08:31:00,2020-05-08 08:40:00,plenty
15059,12828688,2020-05-08 08:31:00,2020-05-08 18:45:00,some
15060,12828688,2020-05-09 08:52:00,2020-05-11 00:00:00,few
15061,12828688,2020-05-11 08:32:00,2020-05-11 08:35:00,plenty
15062,12828688,2020-05-11 08:32:00,2020-05-11 11:55:00,some
15063,12828688,2020-05-11 08:32:00,2020-05-11 16:10:00,few
15064,12829234,2020-03-14 08:53:00,2020-03-16 00:00:00,empty
15065,12829234,2020-03-16 08:32:00,2020-03-16 08:35:00,plenty
15066,12829234,2020-03-16 08:32:00,2020-03-16 09:40:00,some
15067,12829234,2020-03-16 08:32:00,2020-03-16 10:20:00,few
15068,12829234,2020-03-16 08:32:00,2020-03-16 10:30:00,empty
15069,12829234,2020-03-17 08:49:00,2020-03-17 08:55:00,plenty
15070,12829234,2020-03-17 08:49:00,2020-03-17 09:25:00,some
15071,12829234,2020-03-17 08:49:00,2020-03-17 09:40:00,few
15072,12829234,2020-03-17 08:49:00,2020-03-17 11:40:00,empty
15073,12829234,2020-03-18 08:48:00,2020-03-18 08:55:00,plenty
15074,12829234,2020-03-18 08:48:00,2020-03-18 09:20:00,some
15075,12829234,2020-03-18 08:48:00,2020-03-18 09:30:00,few
15076,12829234,2020-03-18 08:48:00,2020-03-18 09:40:00,empty
15077,12829234,2020-03-19 08:49:00,2020-03-19 08:55:00,plenty
15078,12829234,2020-03-19 08:49:00,2020-03-19 09:20:00,some
15079,12829234,2020-03-19 08:49:00,2020-03-19 09:30:00,few
15080,12829234,2020-03-19 08:49:00,2020-03-19 09:35:00,empty
15081,12829234,2020-03-19 08:49:00,2020-03-19 09:40:00,few
15082,12829234,2020-03-19 08:49:00,2020-03-19 09:45:00,empty
15083,12829234,2020-03-20 08:50:00,2020-03-20 09:00:00,plenty
15084,12829234,2020-03-20 08:50:00,2020-03-20 09:20:00,some
15085,12829234,2020-03-20 08:50:00,2020-03-20 09:30:00,few
15086,12829234,2020-03-20 08:50:00,2020-03-20 09:45:00,empty
15087,12829234,2020-03-23 08:46:00,2020-03-23 08:55:00,plenty
15088,12829234,2020-03-23 08:46:00,2020-03-23 09:35:00,some
15089,12829234,2020-03-23 08:46:00,2020-03-23 10:30:00,few
15090,12829234,2020-03-23 08:46:00,2020-03-23 10:45:00,empty
15091,12829234,2020-03-24 08:49:00,2020-03-24 08:55:00,plenty
15092,12829234,2020-03-24 08:49:00,2020-03-24 09:30:00,some
15093,12829234,2020-03-24 08:49:00,2020-03-24 09:45:00,few
15094,12829234,2020-03-24 08:49:00,2020-03-24 10:40:00,empty
15095,12829234,2020-03-24 08:49:00,2020-03-24 10:45:00,few
15096,12829234,2020-03-24 08:49:00,2020-03-24 11:00:00,empty
15097,12829234,2020-03-25 08:50:00,2020-03-25 09:00:00,plenty
15098,12829234,2020-03-25 08:50:00,2020-03-25 09:25:00,some
15099,12829234,2020-03-25 08:50:00,2020-03-25 09:45:00,few
15100,12829234,2020-03-25 08:50:00,2020-03-25 10:50:00,empty
15101,12829234,2020-03-26 08:38:00,2020-03-26 08:45:00,plenty
15102,12829234,2020-03-26 08:38:00,2020-03-26 09:30:00,some
15103,12829234,2020-03-26 08:38:00,2020-03-26 11:20:00,few
15104,12829234,2020-03-26 08:38:00,2020-03-26 13:30:00,empty
15105,12829234,2020-03-26 08:38:00,2020-03-26 13:45:00,few
15106,12829234,2020-03-26 08:38:00,2020-03-26 14:05:00,empty
15107,12829234,2020-03-26 08:38:00,2020-03-26 14:10:00,few
15108,12829234,2020-03-26 08:38:00,2020-03-26 14:35:00,empty
15109,12829234,2020-03-27 08:40:00,2020-03-27 08:50:00,plenty
15110,12829234,2020-03-27 08:40:00,2020-03-27 09:30:00,some
15111,12829234,2020-03-27 08:40:00,2020-03-27 10:40:00,few
15112,12829234,2020-03-27 08:40:00,2020-03-27 11:40:00,empty
15113,12829234,2020-03-30 08:44:00,2020-03-30 08:50:00,plenty
15114,12829234,2020-03-30 08:44:00,2020-03-30 12:50:00,some
15115,12829234,2020-03-30 08:44:00,2020-03-30 15:30:00,few
15116,12829234,2020-03-30 08:44:00,2020-03-30 17:45:00,empty
15117,12829234,2020-04-01 08:38:00,2020-04-01 08:45:00,plenty
15118,12829234,2020-04-01 08:38:00,2020-04-01 12:50:00,some
15119,12829234,2020-04-01 08:38:00,2020-04-01 16:55:00,few
15120,12829234,2020-04-01 08:38:00,2020-04-01 18:25:00,empty
15121,12829234,2020-04-02 08:34:00,2020-04-02 08:40:00,plenty
15122,12829234,2020-04-02 08:34:00,2020-04-02 18:35:00,some
15123,12829234,2020-04-02 08:34:00,2020-04-02 20:40:00,empty
15124,12829234,2020-04-03 08:43:00,2020-04-03 08:50:00,plenty
15125,12829234,2020-04-03 08:43:00,2020-04-03 14:05:00,some
15126,12829234,2020-04-03 08:43:00,2020-04-03 18:30:00,few
15127,12829234,2020-04-03 08:43:00,2020-04-03 20:35:00,empty
15128,12829234,2020-04-06 08:43:00,2020-04-06 08:50:00,plenty
15129,12829234,2020-04-06 08:43:00,2020-04-06 11:40:00,some
15130,12829234,2020-04-06 08:43:00,2020-04-06 14:35:00,few
15131,12829234,2020-04-06 08:43:00,2020-04-06 16:40:00,empty
15132,12829234,2020-04-07 08:40:00,2020-04-07 08:50:00,plenty
15133,12829234,2020-04-07 08:40:00,2020-04-07 18:25:00,some
15134,12829234,2020-04-07 08:40:00,2020-04-07 20:30:00,empty
15135,12829234,2020-04-08 08:32:00,2020-04-08 08:40:00,plenty
15136,12829234,2020-04-08 08:32:00,2020-04-08 16:55:00,some
15137,12829234,2020-04-08 08:32:00,2020-04-08 20:30:00,empty
15138,12829234,2020-04-09 08:34:00,2020-04-09 08:40:00,plenty
15139,12829234,2020-04-09 08:34:00,2020-04-09 20:30:00,empty
15140,12829234,2020-04-10 08:45:00,2020-04-10 08:55:00,some
15141,12829234,2020-04-10 08:45:00,2020-04-10 09:25:00,few
15142,12829234,2020-04-10 08:45:00,2020-04-10 09:35:00,empty
15143,12829234,2020-04-10 08:45:00,2020-04-10 09:40:00,plenty
15144,12829234,2020-04-10 08:45:00,2020-04-10 14:45:00,some
15145,12829234,2020-04-10 08:45:00,2020-04-10 17:10:00,few
15146,12829234,2020-04-10 08:45:00,2020-04-10 17:45:00,some
15147,12829234,2020-04-10 08:45:00,2020-04-10 17:50:00,few
15148,12829234,2020-04-10 08:45:00,2020-04-10 18:35:00,some
15149,12829234,2020-04-10 08:45:00,2020-04-10 18:50:00,few
15150,12829234,2020-04-10 08:45:00,2020-04-10 20:25:00,empty
15151,12829234,2020-04-13 08:37:00,2020-04-13 08:40:00,plenty
15152,12829234,2020-04-13 08:37:00,2020-04-13 15:20:00,some
15153,12829234,2020-04-13 08:37:00,2020-04-13 18:45:00,few
15154,12829234,2020-04-13 08:37:00,2020-04-13 20:35:00,empty
15155,12829234,2020-04-14 08:38:00,2020-04-14 08:45:00,plenty
15156,12829234,2020-04-14 08:38:00,2020-04-14 18:00:00,some
15157,12829234,2020-04-14 08:38:00,2020-04-14 20:35:00,empty
15158,12829234,2020-04-16 08:33:00,2020-04-16 08:40:00,plenty
15159,12829234,2020-04-16 08:33:00,2020-04-16 10:40:00,some
15160,12829234,2020-04-16 08:33:00,2020-04-16 10:55:00,plenty
15161,12829234,2020-04-16 08:33:00,2020-04-16 20:30:00,empty
15162,12829234,2020-04-17 08:38:00,2020-04-17 08:45:00,plenty
15163,12829234,2020-04-17 08:38:00,2020-04-17 20:25:00,empty
15164,12829234,2020-04-20 08:36:00,2020-04-20 08:45:00,plenty
15165,12829234,2020-04-20 08:36:00,2020-04-20 20:35:00,empty
15166,12829234,2020-04-21 08:36:00,2020-04-21 08:45:00,plenty
15167,12829234,2020-04-21 08:36:00,2020-04-22 08:30:00,empty
15168,12829234,2020-04-22 08:34:00,2020-04-22 08:40:00,plenty
15169,12829234,2020-04-22 08:34:00,2020-04-22 20:30:00,empty
15170,12829234,2020-04-23 08:35:00,2020-04-23 08:45:00,plenty
15171,12829234,2020-04-23 08:35:00,2020-04-23 20:30:00,empty
15172,12829234,2020-04-24 08:39:00,2020-04-24 08:45:00,plenty
15173,12829234,2020-04-24 08:39:00,2020-04-24 15:30:00,some
15174,12829234,2020-04-24 08:39:00,2020-04-24 20:35:00,empty
15175,12829234,2020-04-27 08:38:00,2020-04-27 08:40:00,plenty
15176,12829234,2020-04-27 08:38:00,2020-04-27 13:05:00,some
15177,12829234,2020-04-27 08:38:00,2020-04-27 14:40:00,few
15178,12829234,2020-04-27 08:38:00,2020-04-27 14:55:00,some
15179,12829234,2020-04-27 08:38:00,2020-04-27 15:50:00,plenty
15180,12829234,2020-04-27 08:38:00,2020-04-27 15:55:00,some
15181,12829234,2020-04-27 08:38:00,2020-04-27 19:00:00,few
15182,12829234,2020-04-27 08:38:00,2020-04-27 20:05:00,empty
15183,12829234,2020-04-28 08:42:00,2020-04-28 08:50:00,plenty
15184,12829234,2020-04-28 08:42:00,2020-04-28 12:50:00,some
15185,12829234,2020-04-28 08:42:00,2020-04-28 14:10:00,plenty
15186,12829234,2020-04-28 08:42:00,2020-04-28 16:15:00,some
15187,12829234,2020-04-28 08:42:00,2020-04-28 18:40:00,few
15188,12829234,2020-04-28 08:42:00,2020-04-28 19:15:00,empty
15189,12829234,2020-04-29 08:37:00,2020-04-29 08:45:00,plenty
15190,12829234,2020-04-29 08:37:00,2020-04-29 16:45:00,some
15191,12829234,2020-04-29 08:37:00,2020-04-29 18:15:00,few
15192,12829234,2020-04-29 08:37:00,2020-04-29 19:50:00,empty
15193,12829234,2020-04-30 08:56:00,2020-05-01 00:00:00,plenty
15194,12829234,2020-05-01 08:37:00,2020-05-01 18:30:00,some
15195,12829234,2020-05-01 08:37:00,2020-05-01 20:20:00,empty
15196,12829234,2020-05-04 08:40:00,2020-05-04 08:50:00,plenty
15197,12829234,2020-05-04 08:40:00,2020-05-04 16:10:00,some
15198,12829234,2020-05-04 08:40:00,2020-05-04 18:50:00,few
15199,12829234,2020-05-04 08:40:00,2020-05-04 20:05:00,empty
15200,12829234,2020-05-05 08:57:00,2020-05-05 09:05:00,plenty
15201,12829234,2020-05-05 08:57:00,2020-05-06 08:35:00,empty
15202,12829234,2020-05-06 08:37:00,2020-05-06 08:45:00,plenty
15203,12829234,2020-05-06 08:37:00,2020-05-06 19:10:00,few
15204,12829234,2020-05-06 08:37:00,2020-05-06 20:35:00,empty
15205,12829234,2020-05-07 08:33:00,2020-05-07 08:40:00,plenty
15206,12829234,2020-05-07 08:33:00,2020-05-07 18:10:00,some
15207,12829234,2020-05-07 08:33:00,2020-05-07 20:20:00,empty
15208,12829234,2020-05-08 08:40:00,2020-05-08 08:50:00,plenty
15209,12829234,2020-05-08 08:40:00,2020-05-08 20:25:00,empty
15210,12829234,2020-05-11 08:34:00,2020-05-11 08:35:00,plenty
15211,12829234,2020-05-11 08:34:00,2020-05-11 11:20:00,some
15212,12829234,2020-05-11 08:34:00,2020-05-11 12:45:00,few
15213,12829234,2020-05-11 08:34:00,2020-05-11 13:15:00,some
15214,12829234,2020-05-11 08:34:00,2020-05-11 15:30:00,few
15215,12829234,2020-05-11 08:34:00,2020-05-11 15:50:00,plenty
15216,12829234,2020-05-11 08:34:00,2020-05-11 17:40:00,some
15217,12829234,2020-05-11 08:34:00,2020-05-11 19:20:00,few
15218,12829234,2020-05-11 08:34:00,2020-05-11 20:10:00,empty
15219,12829544,2020-03-15 08:37:00,2020-03-16 00:00:00,empty
15220,12829544,2020-03-16 08:06:00,2020-03-16 08:10:00,plenty
15221,12829544,2020-03-16 08:06:00,2020-03-16 09:10:00,some
15222,12829544,2020-03-16 08:06:00,2020-03-16 09:25:00,few
15223,12829544,2020-03-16 08:06:00,2020-03-16 09:45:00,empty
15224,12829544,2020-03-17 08:27:00,2020-03-17 08:35:00,plenty
15225,12829544,2020-03-17 08:27:00,2020-03-17 08:55:00,some
15226,12829544,2020-03-17 08:27:00,2020-03-17 09:10:00,empty
15227,12829544,2020-03-18 08:40:00,2020-03-18 08:50:00,plenty
15228,12829544,2020-03-18 08:40:00,2020-03-18 09:15:00,some
15229,12829544,2020-03-18 08:40:00,2020-03-18 09:25:00,few
15230,12829544,2020-03-18 08:40:00,2020-03-18 09:35:00,empty
15231,12829544,2020-03-19 08:30:00,2020-03-19 08:40:00,plenty
15232,12829544,2020-03-19 08:30:00,2020-03-19 09:10:00,some
15233,12829544,2020-03-19 08:30:00,2020-03-19 09:30:00,few
15234,12829544,2020-03-19 08:30:00,2020-03-19 09:50:00,empty
15235,12829544,2020-03-20 08:25:00,2020-03-20 08:35:00,plenty
15236,12829544,2020-03-20 08:25:00,2020-03-20 09:05:00,some
15237,12829544,2020-03-20 08:25:00,2020-03-20 09:25:00,few
15238,12829544,2020-03-20 08:25:00,2020-03-20 09:35:00,break
15239,12829544,2020-03-23 08:29:00,2020-03-23 08:35:00,plenty
15240,12829544,2020-03-23 08:29:00,2020-03-23 09:05:00,some
15241,12829544,2020-03-23 08:29:00,2020-03-23 09:25:00,few
15242,12829544,2020-03-23 08:29:00,2020-03-23 09:55:00,empty
15243,12829544,2020-03-24 08:34:00,2020-03-24 08:40:00,plenty
15244,12829544,2020-03-24 08:34:00,2020-03-24 09:10:00,some
15245,12829544,2020-03-24 08:34:00,2020-03-24 09:25:00,few
15246,12829544,2020-03-24 08:34:00,2020-03-24 09:45:00,empty
15247,12829544,2020-03-25 08:31:00,2020-03-25 08:40:00,plenty
15248,12829544,2020-03-25 08:31:00,2020-03-25 09:20:00,some
15249,12829544,2020-03-25 08:31:00,2020-03-25 09:35:00,few
15250,12829544,2020-03-25 08:31:00,2020-03-25 09:45:00,empty
15251,12829544,2020-03-26 08:29:00,2020-03-26 08:35:00,plenty
15252,12829544,2020-03-26 08:29:00,2020-03-26 09:20:00,some
15253,12829544,2020-03-26 08:29:00,2020-03-26 11:05:00,few
15254,12829544,2020-03-26 08:29:00,2020-03-26 13:10:00,empty
15255,12829544,2020-03-27 08:32:00,2020-03-27 08:40:00,plenty
15256,12829544,2020-03-27 08:32:00,2020-03-27 09:20:00,some
15257,12829544,2020-03-27 08:32:00,2020-03-27 11:20:00,few
15258,12829544,2020-03-27 08:32:00,2020-03-27 14:15:00,empty
15259,12829544,2020-03-30 08:35:00,2020-03-30 08:45:00,plenty
15260,12829544,2020-03-30 08:35:00,2020-03-30 09:30:00,some
15261,12829544,2020-03-30 08:35:00,2020-03-30 11:20:00,few
15262,12829544,2020-03-30 08:35:00,2020-03-30 12:35:00,empty
15263,12829544,2020-04-01 08:33:00,2020-04-01 08:40:00,plenty
15264,12829544,2020-04-01 08:33:00,2020-04-01 09:15:00,some
15265,12829544,2020-04-01 08:33:00,2020-04-01 10:05:00,few
15266,12829544,2020-04-01 08:33:00,2020-04-01 11:10:00,empty
15267,12829544,2020-04-02 08:29:00,2020-04-02 08:35:00,plenty
15268,12829544,2020-04-02 08:29:00,2020-04-02 10:10:00,some
15269,12829544,2020-04-02 08:29:00,2020-04-02 13:40:00,few
15270,12829544,2020-04-02 08:29:00,2020-04-02 18:40:00,empty
15271,12829544,2020-04-03 08:17:00,2020-04-03 08:25:00,break
15272,12829544,2020-04-03 08:17:00,2020-04-03 08:35:00,plenty
15273,12829544,2020-04-03 08:17:00,2020-04-03 09:55:00,some
15274,12829544,2020-04-03 08:17:00,2020-04-03 13:50:00,few
15275,12829544,2020-04-03 08:17:00,2020-04-03 16:55:00,empty
15276,12829544,2020-04-06 08:23:00,2020-04-06 08:25:00,plenty
15277,12829544,2020-04-06 08:23:00,2020-04-06 10:05:00,some
15278,12829544,2020-04-06 08:23:00,2020-04-06 11:05:00,few
15279,12829544,2020-04-06 08:23:00,2020-04-06 12:10:00,empty
15280,12829544,2020-04-07 08:38:00,2020-04-07 08:45:00,plenty
15281,12829544,2020-04-07 08:38:00,2020-04-07 09:15:00,some
15282,12829544,2020-04-07 08:38:00,2020-04-07 09:35:00,few
15283,12829544,2020-04-07 08:38:00,2020-04-07 09:50:00,empty
15284,12829544,2020-04-08 08:30:00,2020-04-08 08:40:00,plenty
15285,12829544,2020-04-08 08:30:00,2020-04-08 09:15:00,some
15286,12829544,2020-04-08 08:30:00,2020-04-08 10:35:00,few
15287,12829544,2020-04-08 08:30:00,2020-04-08 11:55:00,empty
15288,12829544,2020-04-09 08:29:00,2020-04-09 08:35:00,plenty
15289,12829544,2020-04-09 08:29:00,2020-04-09 10:20:00,some
15290,12829544,2020-04-09 08:29:00,2020-04-09 14:10:00,few
15291,12829544,2020-04-09 08:29:00,2020-04-09 14:55:00,empty
15292,12829544,2020-04-10 08:38:00,2020-04-10 08:45:00,plenty
15293,12829544,2020-04-10 08:38:00,2020-04-10 10:40:00,some
15294,12829544,2020-04-10 08:38:00,2020-04-10 15:40:00,few
15295,12829544,2020-04-10 08:38:00,2020-04-10 18:40:00,empty
15296,12829544,2020-04-13 08:34:00,2020-04-13 08:40:00,plenty
15297,12829544,2020-04-13 08:34:00,2020-04-13 09:35:00,some
15298,12829544,2020-04-13 08:34:00,2020-04-13 10:45:00,few
15299,12829544,2020-04-13 08:34:00,2020-04-13 11:15:00,some
15300,12829544,2020-04-13 08:34:00,2020-04-13 11:20:00,few
15301,12829544,2020-04-13 08:34:00,2020-04-13 14:00:00,empty
15302,12829544,2020-04-13 08:34:00,2020-04-13 14:05:00,few
15303,12829544,2020-04-13 08:34:00,2020-04-13 16:10:00,empty
15304,12829544,2020-04-14 08:37:00,2020-04-14 08:45:00,plenty
15305,12829544,2020-04-14 08:37:00,2020-04-14 09:15:00,some
15306,12829544,2020-04-14 08:37:00,2020-04-14 10:10:00,few
15307,12829544,2020-04-14 08:37:00,2020-04-14 11:05:00,empty
15308,12829544,2020-04-14 08:37:00,2020-04-14 11:30:00,few
15309,12829544,2020-04-14 08:37:00,2020-04-14 13:00:00,empty
15310,12829544,2020-04-16 08:40:00,2020-04-16 08:50:00,break
15311,12829544,2020-04-16 08:40:00,2020-04-16 08:55:00,plenty
15312,12829544,2020-04-16 08:40:00,2020-04-16 09:30:00,some
15313,12829544,2020-04-16 08:40:00,2020-04-16 09:55:00,few
15314,12829544,2020-04-16 08:40:00,2020-04-16 10:55:00,empty
15315,12829544,2020-04-16 08:40:00,2020-04-16 11:00:00,few
15316,12829544,2020-04-16 08:40:00,2020-04-16 12:25:00,empty
15317,12829544,2020-04-17 08:37:00,2020-04-17 08:45:00,break
15318,12829544,2020-04-17 08:37:00,2020-04-17 08:50:00,plenty
15319,12829544,2020-04-17 08:37:00,2020-04-17 09:25:00,some
15320,12829544,2020-04-17 08:37:00,2020-04-17 12:45:00,few
15321,12829544,2020-04-17 08:37:00,2020-04-17 15:45:00,empty
15322,12829544,2020-04-20 08:42:00,2020-04-20 08:50:00,plenty
15323,12829544,2020-04-20 08:42:00,2020-04-20 09:20:00,some
15324,12829544,2020-04-20 08:42:00,2020-04-20 10:15:00,few
15325,12829544,2020-04-20 08:42:00,2020-04-20 11:00:00,empty
15326,12829544,2020-04-21 08:33:00,2020-04-21 08:40:00,plenty
15327,12829544,2020-04-21 08:33:00,2020-04-21 09:45:00,some
15328,12829544,2020-04-21 08:33:00,2020-04-21 11:30:00,few
15329,12829544,2020-04-21 08:33:00,2020-04-21 13:20:00,empty
15330,12829544,2020-04-22 08:32:00,2020-04-22 08:40:00,plenty
15331,12829544,2020-04-22 08:32:00,2020-04-22 09:40:00,some
15332,12829544,2020-04-22 08:32:00,2020-04-22 11:00:00,few
15333,12829544,2020-04-22 08:32:00,2020-04-22 13:00:00,empty
15334,12829544,2020-04-23 08:25:00,2020-04-23 08:35:00,plenty
15335,12829544,2020-04-23 08:25:00,2020-04-23 11:15:00,some
15336,12829544,2020-04-23 08:25:00,2020-04-23 16:00:00,few
15337,12829544,2020-04-23 08:25:00,2020-04-23 18:40:00,empty
15338,12829544,2020-04-24 08:22:00,2020-04-24 08:30:00,plenty
15339,12829544,2020-04-24 08:22:00,2020-04-24 10:45:00,some
15340,12829544,2020-04-24 08:22:00,2020-04-24 14:35:00,few
15341,12829544,2020-04-24 08:22:00,2020-04-24 18:25:00,empty
15342,12829544,2020-04-27 08:40:00,2020-04-27 08:50:00,plenty
15343,12829544,2020-04-27 08:40:00,2020-04-27 09:25:00,some
15344,12829544,2020-04-27 08:40:00,2020-04-27 10:00:00,plenty
15345,12829544,2020-04-27 08:40:00,2020-04-27 10:05:00,some
15346,12829544,2020-04-27 08:40:00,2020-04-27 11:15:00,few
15347,12829544,2020-04-27 08:40:00,2020-04-27 12:05:00,empty
15348,12829544,2020-04-27 08:40:00,2020-04-27 12:10:00,break
15349,12829544,2020-04-27 08:40:00,2020-04-27 12:50:00,few
15350,12829544,2020-04-27 08:40:00,2020-04-27 13:00:00,empty
15351,12829544,2020-04-28 08:31:00,2020-04-28 08:40:00,break
15352,12829544,2020-04-28 08:31:00,2020-04-28 10:45:00,empty
15353,12829544,2020-04-29 08:36:00,2020-04-29 08:45:00,plenty
15354,12829544,2020-04-29 08:36:00,2020-04-29 09:15:00,some
15355,12829544,2020-04-29 08:36:00,2020-04-29 10:15:00,few
15356,12829544,2020-04-29 08:36:00,2020-04-29 11:00:00,empty
15357,12829544,2020-05-01 08:33:00,2020-05-01 08:40:00,plenty
15358,12829544,2020-05-01 08:33:00,2020-05-01 14:05:00,some
15359,12829544,2020-05-01 08:33:00,2020-05-01 17:05:00,few
15360,12829544,2020-05-01 08:33:00,2020-05-01 18:20:00,empty
15361,12829544,2020-05-04 08:24:00,2020-05-04 08:25:00,plenty
15362,12829544,2020-05-04 08:24:00,2020-05-04 09:35:00,some
15363,12829544,2020-05-04 08:24:00,2020-05-04 11:25:00,few
15364,12829544,2020-05-04 08:24:00,2020-05-04 12:10:00,empty
15365,12829544,2020-05-06 08:35:00,2020-05-06 08:45:00,break
15366,12829544,2020-05-06 08:35:00,2020-05-06 10:45:00,plenty
15367,12829544,2020-05-06 08:35:00,2020-05-06 10:50:00,some
15368,12829544,2020-05-06 08:35:00,2020-05-06 13:15:00,empty
15369,12829544,2020-05-07 08:45:00,2020-05-07 08:55:00,plenty
15370,12829544,2020-05-07 08:45:00,2020-05-07 10:00:00,some
15371,12829544,2020-05-07 08:45:00,2020-05-07 14:40:00,few
15372,12829544,2020-05-07 08:45:00,2020-05-07 16:30:00,empty
15373,12829544,2020-05-08 08:37:00,2020-05-08 08:45:00,plenty
15374,12829544,2020-05-08 08:37:00,2020-05-08 12:40:00,some
15375,12829544,2020-05-08 08:37:00,2020-05-08 17:50:00,empty
15376,12829544,2020-05-11 08:34:00,2020-05-11 08:35:00,plenty
15377,12829544,2020-05-11 08:34:00,2020-05-11 10:10:00,some
15378,12829544,2020-05-11 08:34:00,2020-05-11 16:55:00,few
15379,12829544,2020-05-11 08:34:00,2020-05-11 18:35:00,empty
15380,12829820,2020-03-14 01:58:00,2020-03-16 00:00:00,empty
15381,12829820,2020-03-16 08:59:00,2020-03-16 09:05:00,break
15382,12829820,2020-03-16 08:59:00,2020-03-16 09:10:00,plenty
15383,12829820,2020-03-16 08:59:00,2020-03-16 11:00:00,some
15384,12829820,2020-03-16 08:59:00,2020-03-16 12:25:00,break
15385,12829820,2020-03-16 08:59:00,2020-03-16 12:35:00,some
15386,12829820,2020-03-16 08:59:00,2020-03-16 12:45:00,few
15387,12829820,2020-03-16 08:59:00,2020-03-16 13:20:00,break
15388,12829820,2020-03-16 08:59:00,2020-03-16 13:30:00,few
15389,12829820,2020-03-16 08:59:00,2020-03-16 13:40:00,break
15390,12829820,2020-03-16 08:59:00,2020-03-16 15:00:00,empty
15391,12829820,2020-03-16 08:59:00,2020-03-16 15:05:00,few
15392,12829820,2020-03-16 08:59:00,2020-03-16 15:50:00,empty
15393,12829820,2020-03-17 08:54:00,2020-03-17 09:00:00,break
15394,12829820,2020-03-17 08:54:00,2020-03-17 09:10:00,plenty
15395,12829820,2020-03-17 08:54:00,2020-03-17 10:55:00,some
15396,12829820,2020-03-17 08:54:00,2020-03-17 11:55:00,few
15397,12829820,2020-03-17 08:54:00,2020-03-17 12:10:00,empty
15398,12829820,2020-03-17 08:54:00,2020-03-17 13:15:00,break
15399,12829820,2020-03-17 08:54:00,2020-03-17 13:20:00,empty
15400,12829820,2020-03-18 00:40:00,2020-03-18 07:05:00,break
15401,12829820,2020-03-18 00:40:00,2020-03-18 08:40:00,plenty
15402,12829820,2020-03-18 00:40:00,2020-03-18 10:45:00,some
15403,12829820,2020-03-18 00:40:00,2020-03-18 11:40:00,few
15404,12829820,2020-03-18 00:40:00,2020-03-18 12:05:00,empty
15405,12829820,2020-03-19 08:35:00,2020-03-19 08:45:00,break
15406,12829820,2020-03-19 08:35:00,2020-03-19 09:10:00,plenty
15407,12829820,2020-03-19 08:35:00,2020-03-19 10:15:00,some
15408,12829820,2020-03-19 08:35:00,2020-03-19 10:55:00,few
15409,12829820,2020-03-19 08:35:00,2020-03-19 11:40:00,empty
15410,12829820,2020-03-20 08:40:00,2020-03-20 08:50:00,plenty
15411,12829820,2020-03-20 08:40:00,2020-03-20 10:30:00,some
15412,12829820,2020-03-20 08:40:00,2020-03-20 11:20:00,few
15413,12829820,2020-03-20 08:40:00,2020-03-20 11:40:00,empty
15414,12829820,2020-03-23 08:37:00,2020-03-23 08:45:00,plenty
15415,12829820,2020-03-23 08:37:00,2020-03-23 13:20:00,break
15416,12829820,2020-03-23 08:37:00,2020-03-23 14:30:00,plenty
15417,12829820,2020-03-23 08:37:00,2020-03-23 14:45:00,some
15418,12829820,2020-03-23 08:37:00,2020-03-23 16:10:00,few
15419,12829820,2020-03-23 08:37:00,2020-03-23 16:45:00,empty
15420,12829820,2020-03-24 08:46:00,2020-03-24 08:55:00,plenty
15421,12829820,2020-03-24 08:46:00,2020-03-24 12:00:00,some
15422,12829820,2020-03-24 08:46:00,2020-03-24 12:50:00,break
15423,12829820,2020-03-24 08:46:00,2020-03-24 13:55:00,some
15424,12829820,2020-03-24 08:46:00,2020-03-24 14:35:00,few
15425,12829820,2020-03-24 08:46:00,2020-03-24 16:20:00,empty
15426,12829820,2020-03-25 08:26:00,2020-03-25 08:35:00,plenty
15427,12829820,2020-03-25 08:26:00,2020-03-25 11:25:00,some
15428,12829820,2020-03-25 08:26:00,2020-03-25 12:45:00,few
15429,12829820,2020-03-25 08:26:00,2020-03-25 13:45:00,break
15430,12829820,2020-03-25 08:26:00,2020-03-25 15:15:00,few
15431,12829820,2020-03-25 08:26:00,2020-03-25 15:35:00,empty
15432,12829820,2020-03-25 08:26:00,2020-03-25 15:40:00,few
15433,12829820,2020-03-25 08:26:00,2020-03-25 16:40:00,empty
15434,12829820,2020-03-25 08:26:00,2020-03-25 17:40:00,few
15435,12829820,2020-03-25 08:26:00,2020-03-25 18:10:00,empty
